timestamp,sala,tipo_sensor,valor,topico
2025-11-14 19:24:08,sala1,temp,27.58,lan/sala1/sensor/temp
2025-11-14 19:24:09,sala1,hum,58.58,lan/sala1/sensor/hum
2025-11-14 19:24:10,sala2,temp,24.46,lan/sala2/sensor/temp
2025-11-14 19:24:10,sala1,temp,20.17,lan/sala1/sensor/temp
2025-11-14 19:24:11,sala1,hum,37.93,lan/sala1/sensor/hum
2025-11-14 19:24:12,sala2,temp,22.54,lan/sala2/sensor/temp
2025-11-14 19:24:12,sala1,temp,26.8,lan/sala1/sensor/temp
2025-11-14 19:24:13,sala1,hum,38.29,lan/sala1/sensor/hum
2025-11-14 19:24:14,sala2,temp,22.61,lan/sala2/sensor/temp
2025-11-14 19:24:14,sala1,temp,22.57,lan/sala1/sensor/temp
2025-11-14 19:24:15,sala1,hum,38.37,lan/sala1/sensor/hum
2025-11-14 19:24:16,sala2,temp,22.28,lan/sala2/sensor/temp
2025-11-14 19:24:16,sala1,temp,21.91,lan/sala1/sensor/temp
2025-11-14 19:24:17,sala1,hum,61.24,lan/sala1/sensor/hum
2025-11-14 19:24:18,sala2,temp,23.33,lan/sala2/sensor/temp
2025-11-14 19:24:18,sala1,temp,23.55,lan/sala1/sensor/temp
2025-11-14 19:24:19,sala1,hum,50.42,lan/sala1/sensor/hum
2025-11-14 19:24:20,sala2,temp,20.71,lan/sala2/sensor/temp
2025-11-14 19:24:20,sala1,temp,18.37,lan/sala1/sensor/temp
2025-11-14 19:24:21,sala1,hum,58.26,lan/sala1/sensor/hum
2025-11-14 19:24:22,sala2,temp,21.98,lan/sala2/sensor/temp
2025-11-14 19:24:22,sala1,temp,19.23,lan/sala1/sensor/temp
2025-11-14 19:24:23,sala1,hum,43.25,lan/sala1/sensor/hum
2025-11-14 19:24:24,sala2,temp,19.66,lan/sala2/sensor/temp
2025-11-14 19:24:24,sala1,temp,20.48,lan/sala1/sensor/temp
2025-11-14 19:24:25,sala1,hum,57.4,lan/sala1/sensor/hum
2025-11-14 19:24:26,sala2,temp,24.2,lan/sala2/sensor/temp
2025-11-14 19:24:26,sala1,temp,24.12,lan/sala1/sensor/temp
2025-11-14 19:24:27,sala1,hum,42.22,lan/sala1/sensor/hum
2025-11-14 19:24:28,sala2,temp,24.9,lan/sala2/sensor/temp
2025-11-14 19:24:28,sala1,temp,26.52,lan/sala1/sensor/temp
2025-11-14 19:24:29,sala1,hum,67.65,lan/sala1/sensor/hum
2025-11-14 19:24:30,sala2,temp,22.73,lan/sala2/sensor/temp
2025-11-14 19:24:30,sala1,temp,25.24,lan/sala1/sensor/temp
2025-11-14 19:24:31,sala1,hum,46.82,lan/sala1/sensor/hum
2025-11-14 19:24:32,sala2,temp,18.96,lan/sala2/sensor/temp
2025-11-14 19:24:32,sala1,temp,22.68,lan/sala1/sensor/temp
2025-11-14 19:24:33,sala1,hum,42.68,lan/sala1/sensor/hum
2025-11-14 19:24:34,sala2,temp,25.24,lan/sala2/sensor/temp
2025-11-14 19:24:34,sala1,temp,27.55,lan/sala1/sensor/temp
2025-11-14 19:24:35,sala1,hum,35.44,lan/sala1/sensor/hum
2025-11-14 19:24:36,sala1,temp,21.08,lan/sala1/sensor/temp
2025-11-14 19:24:36,sala2,temp,22.26,lan/sala2/sensor/temp
2025-11-14 19:24:37,sala1,hum,52.44,lan/sala1/sensor/hum
2025-11-14 19:24:38,sala1,temp,20.64,lan/sala1/sensor/temp
2025-11-14 19:24:38,sala2,temp,22.93,lan/sala2/sensor/temp
2025-11-14 19:24:39,sala1,hum,41.15,lan/sala1/sensor/hum
2025-11-14 19:24:40,sala1,temp,18.82,lan/sala1/sensor/temp
2025-11-14 19:24:40,sala2,temp,18.29,lan/sala2/sensor/temp
2025-11-14 19:24:41,sala1,hum,54.5,lan/sala1/sensor/hum
2025-11-14 19:24:42,sala1,temp,20.52,lan/sala1/sensor/temp
2025-11-14 19:24:42,sala2,temp,27.6,lan/sala2/sensor/temp
2025-11-14 19:24:43,sala1,hum,52.45,lan/sala1/sensor/hum
2025-11-14 19:24:44,sala1,temp,25.33,lan/sala1/sensor/temp
2025-11-14 19:24:44,sala2,temp,26.98,lan/sala2/sensor/temp
2025-11-14 19:24:45,sala1,hum,46.41,lan/sala1/sensor/hum
2025-11-14 19:24:46,sala1,temp,25.54,lan/sala1/sensor/temp
2025-11-14 19:24:46,sala2,temp,21.78,lan/sala2/sensor/temp
2025-11-14 19:24:47,sala1,hum,55.47,lan/sala1/sensor/hum
2025-11-14 19:24:48,sala1,temp,21.23,lan/sala1/sensor/temp
2025-11-14 19:24:48,sala2,temp,25.05,lan/sala2/sensor/temp
2025-11-14 19:24:49,sala1,hum,66.9,lan/sala1/sensor/hum
2025-11-14 19:24:50,sala1,temp,21.74,lan/sala1/sensor/temp
2025-11-14 19:24:50,sala2,temp,24.97,lan/sala2/sensor/temp
2025-11-14 19:24:51,sala1,hum,58.47,lan/sala1/sensor/hum
2025-11-14 19:24:52,sala1,temp,21.35,lan/sala1/sensor/temp
2025-11-14 19:24:52,sala2,temp,18.58,lan/sala2/sensor/temp
2025-11-14 19:24:53,sala1,hum,31.6,lan/sala1/sensor/hum
2025-11-14 19:24:54,sala1,temp,26.17,lan/sala1/sensor/temp
2025-11-14 19:24:54,sala2,temp,25.04,lan/sala2/sensor/temp
2025-11-14 19:24:55,sala1,hum,64.21,lan/sala1/sensor/hum
2025-11-14 19:24:56,sala1,temp,24.6,lan/sala1/sensor/temp
2025-11-14 19:24:56,sala2,temp,19.0,lan/sala2/sensor/temp
2025-11-14 19:24:58,sala1,hum,45.02,lan/sala1/sensor/hum
2025-11-14 19:24:58,sala1,temp,19.31,lan/sala1/sensor/temp
2025-11-14 19:24:58,sala2,temp,18.42,lan/sala2/sensor/temp
2025-11-14 19:25:00,sala1,hum,50.1,lan/sala1/sensor/hum
2025-11-14 19:25:00,sala1,temp,21.95,lan/sala1/sensor/temp
2025-11-14 19:25:00,sala2,temp,19.49,lan/sala2/sensor/temp
2025-11-14 19:25:02,sala1,hum,47.83,lan/sala1/sensor/hum
2025-11-14 19:25:02,sala1,temp,20.61,lan/sala1/sensor/temp
2025-11-14 19:25:02,sala2,temp,24.62,lan/sala2/sensor/temp
2025-11-14 19:25:04,sala1,hum,45.32,lan/sala1/sensor/hum
2025-11-14 19:25:04,sala1,temp,20.17,lan/sala1/sensor/temp
2025-11-14 19:25:04,sala2,temp,22.53,lan/sala2/sensor/temp
2025-11-14 19:25:06,sala1,hum,31.83,lan/sala1/sensor/hum
2025-11-14 19:25:06,sala1,temp,20.54,lan/sala1/sensor/temp
2025-11-14 19:25:06,sala2,temp,22.01,lan/sala2/sensor/temp
2025-11-14 19:25:08,sala1,hum,37.3,lan/sala1/sensor/hum
2025-11-14 19:25:08,sala1,temp,22.26,lan/sala1/sensor/temp
2025-11-14 19:25:08,sala2,temp,27.28,lan/sala2/sensor/temp
2025-11-14 19:25:10,sala1,hum,32.23,lan/sala1/sensor/hum
2025-11-14 19:25:10,sala1,temp,19.22,lan/sala1/sensor/temp
2025-11-14 19:25:10,sala2,temp,24.3,lan/sala2/sensor/temp
2025-11-14 19:25:12,sala1,hum,41.57,lan/sala1/sensor/hum
2025-11-14 19:25:12,sala1,temp,24.89,lan/sala1/sensor/temp
2025-11-14 19:25:12,sala2,temp,26.7,lan/sala2/sensor/temp
2025-11-14 19:25:14,sala1,hum,67.76,lan/sala1/sensor/hum
2025-11-14 19:25:14,sala1,temp,24.48,lan/sala1/sensor/temp
2025-11-14 19:25:14,sala2,temp,19.86,lan/sala2/sensor/temp
2025-11-14 19:25:16,sala1,hum,65.66,lan/sala1/sensor/hum
2025-11-14 19:25:16,sala1,temp,25.48,lan/sala1/sensor/temp
2025-11-14 19:25:16,sala2,temp,24.23,lan/sala2/sensor/temp
2025-11-14 19:25:18,sala1,hum,30.29,lan/sala1/sensor/hum
2025-11-14 19:25:18,sala1,temp,26.66,lan/sala1/sensor/temp
2025-11-14 19:25:18,sala2,temp,19.2,lan/sala2/sensor/temp
2025-11-14 19:25:20,sala1,hum,53.61,lan/sala1/sensor/hum
2025-11-14 19:25:20,sala1,temp,24.14,lan/sala1/sensor/temp
2025-11-14 19:25:20,sala2,temp,24.15,lan/sala2/sensor/temp
2025-11-14 19:25:22,sala1,hum,35.62,lan/sala1/sensor/hum
2025-11-14 19:25:22,sala1,temp,26.4,lan/sala1/sensor/temp
2025-11-14 19:25:22,sala2,temp,18.85,lan/sala2/sensor/temp
2025-11-14 19:25:24,sala1,hum,44.85,lan/sala1/sensor/hum
2025-11-14 19:25:24,sala1,temp,25.93,lan/sala1/sensor/temp
2025-11-14 19:25:24,sala2,temp,27.86,lan/sala2/sensor/temp
2025-11-14 19:25:26,sala1,hum,58.84,lan/sala1/sensor/hum
2025-11-14 19:25:26,sala1,temp,25.15,lan/sala1/sensor/temp
2025-11-14 19:25:26,sala2,temp,22.04,lan/sala2/sensor/temp
2025-11-14 19:25:28,sala1,hum,54.55,lan/sala1/sensor/hum
2025-11-14 19:25:28,sala1,temp,18.8,lan/sala1/sensor/temp
2025-11-14 19:25:28,sala2,temp,23.9,lan/sala2/sensor/temp
2025-11-14 19:25:30,sala1,hum,42.85,lan/sala1/sensor/hum
2025-11-14 19:25:30,sala1,temp,18.33,lan/sala1/sensor/temp
2025-11-14 19:25:30,sala2,temp,20.71,lan/sala2/sensor/temp
2025-11-14 19:25:32,sala1,hum,55.95,lan/sala1/sensor/hum
2025-11-14 19:25:32,sala1,temp,19.37,lan/sala1/sensor/temp
2025-11-14 19:25:32,sala2,temp,24.88,lan/sala2/sensor/temp
2025-11-14 19:25:34,sala1,hum,47.52,lan/sala1/sensor/hum
2025-11-14 19:25:34,sala1,temp,24.51,lan/sala1/sensor/temp
2025-11-14 19:25:34,sala2,temp,27.46,lan/sala2/sensor/temp
2025-11-14 19:25:36,sala1,hum,33.46,lan/sala1/sensor/hum
2025-11-14 19:25:36,sala1,temp,20.11,lan/sala1/sensor/temp
2025-11-14 19:25:36,sala2,temp,18.55,lan/sala2/sensor/temp
2025-11-14 19:25:38,sala1,hum,32.39,lan/sala1/sensor/hum
2025-11-14 19:25:38,sala1,temp,19.13,lan/sala1/sensor/temp
2025-11-14 19:25:38,sala2,temp,21.28,lan/sala2/sensor/temp
2025-11-14 19:25:40,sala1,hum,53.62,lan/sala1/sensor/hum
2025-11-14 19:25:40,sala1,temp,24.2,lan/sala1/sensor/temp
2025-11-14 19:25:40,sala2,temp,23.51,lan/sala2/sensor/temp
2025-11-14 19:25:42,sala1,hum,66.46,lan/sala1/sensor/hum
2025-11-14 19:25:42,sala1,temp,27.88,lan/sala1/sensor/temp
2025-11-14 19:25:42,sala2,temp,26.23,lan/sala2/sensor/temp
2025-11-14 19:25:44,sala1,hum,31.38,lan/sala1/sensor/hum
2025-11-14 19:25:44,sala1,temp,19.8,lan/sala1/sensor/temp
2025-11-14 19:25:44,sala2,temp,23.61,lan/sala2/sensor/temp
2025-11-14 19:25:46,sala1,hum,57.48,lan/sala1/sensor/hum
2025-11-14 19:25:46,sala1,temp,25.42,lan/sala1/sensor/temp
2025-11-14 19:25:46,sala2,temp,20.56,lan/sala2/sensor/temp
2025-11-14 19:25:48,sala1,hum,64.36,lan/sala1/sensor/hum
2025-11-14 19:25:48,sala1,temp,19.17,lan/sala1/sensor/temp
2025-11-14 19:25:48,sala2,temp,27.82,lan/sala2/sensor/temp
2025-11-14 19:25:50,sala1,hum,52.22,lan/sala1/sensor/hum
2025-11-14 19:25:50,sala1,temp,18.37,lan/sala1/sensor/temp
2025-11-14 19:25:50,sala2,temp,23.98,lan/sala2/sensor/temp
2025-11-14 19:25:52,sala1,hum,35.32,lan/sala1/sensor/hum
2025-11-14 19:25:52,sala1,temp,23.41,lan/sala1/sensor/temp
2025-11-14 19:25:52,sala2,temp,25.76,lan/sala2/sensor/temp
2025-11-14 19:25:54,sala1,hum,35.08,lan/sala1/sensor/hum
2025-11-14 19:25:54,sala1,temp,20.46,lan/sala1/sensor/temp
2025-11-14 19:25:54,sala2,temp,24.38,lan/sala2/sensor/temp
2025-11-14 19:25:56,sala1,hum,56.19,lan/sala1/sensor/hum
2025-11-14 19:25:56,sala1,temp,27.02,lan/sala1/sensor/temp
2025-11-14 19:25:56,sala2,temp,25.51,lan/sala2/sensor/temp
2025-11-14 19:25:58,sala1,hum,62.02,lan/sala1/sensor/hum
2025-11-14 19:25:58,sala1,temp,25.24,lan/sala1/sensor/temp
2025-11-14 19:25:58,sala2,temp,27.59,lan/sala2/sensor/temp
2025-11-14 19:26:00,sala1,hum,68.17,lan/sala1/sensor/hum
2025-11-14 19:26:00,sala1,temp,23.79,lan/sala1/sensor/temp
2025-11-14 19:26:00,sala2,temp,19.94,lan/sala2/sensor/temp
2025-11-14 19:26:02,sala1,hum,45.56,lan/sala1/sensor/hum
2025-11-14 19:26:02,sala1,temp,26.75,lan/sala1/sensor/temp
2025-11-14 19:26:02,sala2,temp,25.67,lan/sala2/sensor/temp
2025-11-14 19:26:04,sala1,hum,58.65,lan/sala1/sensor/hum
2025-11-14 19:26:04,sala2,temp,25.4,lan/sala2/sensor/temp
2025-11-14 19:26:04,sala1,temp,21.67,lan/sala1/sensor/temp
2025-11-14 19:26:06,sala1,hum,61.06,lan/sala1/sensor/hum
2025-11-14 19:26:06,sala1,temp,23.54,lan/sala1/sensor/temp
2025-11-14 19:26:06,sala2,temp,23.46,lan/sala2/sensor/temp
2025-11-14 19:26:08,sala1,hum,37.58,lan/sala1/sensor/hum
2025-11-14 19:26:08,sala1,temp,26.32,lan/sala1/sensor/temp
2025-11-14 19:26:08,sala2,temp,21.46,lan/sala2/sensor/temp
2025-11-14 19:26:10,sala1,hum,58.32,lan/sala1/sensor/hum
2025-11-14 19:26:10,sala1,temp,23.52,lan/sala1/sensor/temp
2025-11-14 19:26:10,sala2,temp,23.69,lan/sala2/sensor/temp
2025-11-14 19:26:12,sala1,hum,69.2,lan/sala1/sensor/hum
2025-11-14 19:26:12,sala1,temp,20.22,lan/sala1/sensor/temp
2025-11-14 19:26:12,sala2,temp,24.78,lan/sala2/sensor/temp
2025-11-14 19:26:14,sala1,hum,36.43,lan/sala1/sensor/hum
2025-11-14 19:26:14,sala1,temp,19.63,lan/sala1/sensor/temp
2025-11-14 19:26:14,sala2,temp,18.79,lan/sala2/sensor/temp
2025-11-14 19:26:16,sala1,hum,38.29,lan/sala1/sensor/hum
2025-11-14 19:26:16,sala1,temp,26.03,lan/sala1/sensor/temp
2025-11-14 19:26:16,sala2,temp,23.6,lan/sala2/sensor/temp
2025-11-14 19:26:18,sala1,hum,35.14,lan/sala1/sensor/hum
2025-11-14 19:26:18,sala1,temp,18.2,lan/sala1/sensor/temp
2025-11-14 19:26:18,sala2,temp,21.76,lan/sala2/sensor/temp
2025-11-14 19:26:20,sala1,hum,56.81,lan/sala1/sensor/hum
2025-11-14 19:26:20,sala1,temp,25.56,lan/sala1/sensor/temp
2025-11-14 19:26:20,sala2,temp,18.58,lan/sala2/sensor/temp
2025-11-14 19:26:22,sala1,hum,36.15,lan/sala1/sensor/hum
2025-11-14 19:26:22,sala1,temp,26.64,lan/sala1/sensor/temp
2025-11-14 19:26:22,sala2,temp,23.95,lan/sala2/sensor/temp
2025-11-14 19:26:24,sala1,hum,52.32,lan/sala1/sensor/hum
2025-11-14 19:26:24,sala1,temp,21.87,lan/sala1/sensor/temp
2025-11-14 19:26:24,sala2,temp,21.27,lan/sala2/sensor/temp
2025-11-14 19:26:26,sala1,hum,46.05,lan/sala1/sensor/hum
2025-11-14 19:26:26,sala1,temp,22.07,lan/sala1/sensor/temp
2025-11-14 19:26:26,sala2,temp,22.91,lan/sala2/sensor/temp
2025-11-14 19:26:28,sala1,hum,40.29,lan/sala1/sensor/hum
2025-11-14 19:26:28,sala1,temp,19.55,lan/sala1/sensor/temp
2025-11-14 19:26:28,sala2,temp,24.23,lan/sala2/sensor/temp
2025-11-14 19:26:30,sala1,hum,61.04,lan/sala1/sensor/hum
2025-11-14 19:26:30,sala1,temp,19.95,lan/sala1/sensor/temp
2025-11-14 19:26:30,sala2,temp,27.74,lan/sala2/sensor/temp
2025-11-14 19:26:32,sala1,hum,52.91,lan/sala1/sensor/hum
2025-11-14 19:26:32,sala1,temp,23.72,lan/sala1/sensor/temp
2025-11-14 19:26:32,sala2,temp,20.34,lan/sala2/sensor/temp
2025-11-14 19:26:34,sala1,hum,60.55,lan/sala1/sensor/hum
2025-11-14 19:26:34,sala1,temp,27.69,lan/sala1/sensor/temp
2025-11-14 19:26:34,sala2,temp,23.76,lan/sala2/sensor/temp
2025-11-14 19:26:36,sala1,hum,69.62,lan/sala1/sensor/hum
2025-11-14 19:26:36,sala1,temp,22.29,lan/sala1/sensor/temp
2025-11-14 19:26:36,sala2,temp,18.03,lan/sala2/sensor/temp
2025-11-14 19:26:38,sala1,hum,33.78,lan/sala1/sensor/hum
2025-11-14 19:26:38,sala1,temp,22.76,lan/sala1/sensor/temp
2025-11-14 19:26:38,sala2,temp,22.94,lan/sala2/sensor/temp
2025-11-14 19:26:40,sala1,hum,69.17,lan/sala1/sensor/hum
2025-11-14 19:26:40,sala1,temp,20.31,lan/sala1/sensor/temp
2025-11-14 19:26:40,sala2,temp,25.38,lan/sala2/sensor/temp
2025-11-14 19:26:42,sala1,hum,34.01,lan/sala1/sensor/hum
2025-11-14 19:26:42,sala1,temp,24.78,lan/sala1/sensor/temp
2025-11-14 19:26:42,sala2,temp,19.59,lan/sala2/sensor/temp
2025-11-14 19:26:44,sala1,hum,60.72,lan/sala1/sensor/hum
2025-11-14 19:26:44,sala1,temp,23.6,lan/sala1/sensor/temp
2025-11-14 19:26:44,sala2,temp,26.06,lan/sala2/sensor/temp
2025-11-14 19:26:46,sala1,hum,63.58,lan/sala1/sensor/hum
2025-11-14 19:26:46,sala1,temp,25.47,lan/sala1/sensor/temp
2025-11-14 19:26:46,sala2,temp,23.71,lan/sala2/sensor/temp
2025-11-14 19:26:48,sala1,hum,30.03,lan/sala1/sensor/hum
2025-11-14 19:26:48,sala1,temp,21.7,lan/sala1/sensor/temp
2025-11-14 19:26:48,sala2,temp,20.02,lan/sala2/sensor/temp
2025-11-14 19:26:50,sala1,hum,56.72,lan/sala1/sensor/hum
2025-11-14 19:26:50,sala1,temp,19.52,lan/sala1/sensor/temp
2025-11-14 19:26:50,sala2,temp,22.49,lan/sala2/sensor/temp
2025-11-14 19:26:52,sala1,hum,52.45,lan/sala1/sensor/hum
2025-11-14 19:26:52,sala1,temp,20.03,lan/sala1/sensor/temp
2025-11-14 19:26:52,sala2,temp,25.71,lan/sala2/sensor/temp
2025-11-14 19:26:54,sala1,hum,58.08,lan/sala1/sensor/hum
2025-11-14 19:26:54,sala1,temp,21.55,lan/sala1/sensor/temp
2025-11-14 19:26:54,sala2,temp,25.13,lan/sala2/sensor/temp
2025-11-14 19:26:56,sala1,hum,38.33,lan/sala1/sensor/hum
2025-11-14 19:26:56,sala1,temp,19.46,lan/sala1/sensor/temp
2025-11-14 19:26:56,sala2,temp,23.32,lan/sala2/sensor/temp
2025-11-14 19:26:58,sala1,hum,36.24,lan/sala1/sensor/hum
2025-11-14 19:26:58,sala1,temp,18.07,lan/sala1/sensor/temp
2025-11-14 19:26:58,sala2,temp,22.31,lan/sala2/sensor/temp
2025-11-14 19:27:00,sala1,hum,56.11,lan/sala1/sensor/hum
2025-11-14 19:27:00,sala1,temp,19.91,lan/sala1/sensor/temp
2025-11-14 19:27:00,sala2,temp,23.6,lan/sala2/sensor/temp
2025-11-14 19:27:02,sala1,hum,54.96,lan/sala1/sensor/hum
2025-11-14 19:27:02,sala1,temp,18.89,lan/sala1/sensor/temp
2025-11-14 19:27:02,sala2,temp,21.26,lan/sala2/sensor/temp
2025-11-14 19:27:04,sala1,hum,63.89,lan/sala1/sensor/hum
2025-11-14 19:27:04,sala1,temp,21.13,lan/sala1/sensor/temp
2025-11-14 19:27:04,sala2,temp,19.95,lan/sala2/sensor/temp
2025-11-14 19:27:06,sala1,hum,67.03,lan/sala1/sensor/hum
2025-11-14 19:27:06,sala1,temp,25.0,lan/sala1/sensor/temp
2025-11-14 19:27:06,sala2,temp,26.38,lan/sala2/sensor/temp
2025-11-14 19:27:08,sala1,hum,47.72,lan/sala1/sensor/hum
2025-11-14 19:27:08,sala1,temp,23.35,lan/sala1/sensor/temp
2025-11-14 19:27:08,sala2,temp,20.1,lan/sala2/sensor/temp
2025-11-14 19:27:10,sala1,hum,60.64,lan/sala1/sensor/hum
2025-11-14 19:27:10,sala1,temp,19.78,lan/sala1/sensor/temp
2025-11-14 19:27:10,sala2,temp,26.72,lan/sala2/sensor/temp
2025-11-14 19:27:12,sala1,hum,52.71,lan/sala1/sensor/hum
2025-11-14 19:27:12,sala1,temp,25.25,lan/sala1/sensor/temp
2025-11-14 19:27:12,sala2,temp,18.27,lan/sala2/sensor/temp
2025-11-14 19:27:14,sala1,hum,66.19,lan/sala1/sensor/hum
2025-11-14 19:27:14,sala1,temp,20.01,lan/sala1/sensor/temp
2025-11-14 19:27:14,sala2,temp,20.12,lan/sala2/sensor/temp
2025-11-14 19:27:16,sala1,hum,65.62,lan/sala1/sensor/hum
2025-11-14 19:27:16,sala1,temp,26.59,lan/sala1/sensor/temp
2025-11-14 19:27:16,sala2,temp,25.87,lan/sala2/sensor/temp
2025-11-14 19:27:18,sala1,hum,54.5,lan/sala1/sensor/hum
2025-11-14 19:27:18,sala1,temp,23.64,lan/sala1/sensor/temp
2025-11-14 19:27:18,sala2,temp,26.59,lan/sala2/sensor/temp
2025-11-14 19:27:20,sala1,hum,48.96,lan/sala1/sensor/hum
2025-11-14 19:27:20,sala1,temp,26.16,lan/sala1/sensor/temp
2025-11-14 19:27:20,sala2,temp,21.62,lan/sala2/sensor/temp
2025-11-14 19:27:22,sala1,hum,58.87,lan/sala1/sensor/hum
2025-11-14 19:27:22,sala1,temp,18.42,lan/sala1/sensor/temp
2025-11-14 19:27:22,sala2,temp,23.88,lan/sala2/sensor/temp
2025-11-14 19:27:24,sala1,hum,59.26,lan/sala1/sensor/hum
2025-11-14 19:27:24,sala1,temp,20.8,lan/sala1/sensor/temp
2025-11-14 19:27:24,sala2,temp,20.15,lan/sala2/sensor/temp
2025-11-14 19:27:26,sala1,hum,56.4,lan/sala1/sensor/hum
2025-11-14 19:27:26,sala1,temp,26.58,lan/sala1/sensor/temp
2025-11-14 19:27:26,sala2,temp,23.34,lan/sala2/sensor/temp
2025-11-14 19:27:28,sala1,hum,62.43,lan/sala1/sensor/hum
2025-11-14 19:27:28,sala1,temp,19.8,lan/sala1/sensor/temp
2025-11-14 19:27:28,sala2,temp,23.64,lan/sala2/sensor/temp
2025-11-14 19:27:30,sala1,hum,40.05,lan/sala1/sensor/hum
2025-11-14 19:27:30,sala1,temp,21.3,lan/sala1/sensor/temp
2025-11-14 19:27:30,sala2,temp,23.92,lan/sala2/sensor/temp
2025-11-14 19:27:32,sala1,hum,40.5,lan/sala1/sensor/hum
2025-11-14 19:27:32,sala1,temp,20.69,lan/sala1/sensor/temp
2025-11-14 19:27:32,sala2,temp,18.44,lan/sala2/sensor/temp
2025-11-14 19:27:34,sala1,hum,68.85,lan/sala1/sensor/hum
2025-11-14 19:27:34,sala1,temp,23.95,lan/sala1/sensor/temp
2025-11-14 19:27:34,sala2,temp,24.28,lan/sala2/sensor/temp
2025-11-14 19:27:36,sala1,hum,32.42,lan/sala1/sensor/hum
2025-11-14 19:27:36,sala1,temp,18.44,lan/sala1/sensor/temp
2025-11-14 19:27:36,sala2,temp,19.35,lan/sala2/sensor/temp
2025-11-14 19:27:38,sala1,hum,56.0,lan/sala1/sensor/hum
2025-11-14 19:27:38,sala1,temp,24.08,lan/sala1/sensor/temp
2025-11-14 19:27:38,sala2,temp,23.47,lan/sala2/sensor/temp
2025-11-14 19:27:40,sala1,hum,33.49,lan/sala1/sensor/hum
2025-11-14 19:27:40,sala1,temp,21.72,lan/sala1/sensor/temp
2025-11-14 19:27:40,sala2,temp,24.21,lan/sala2/sensor/temp
2025-11-14 19:27:42,sala1,hum,64.53,lan/sala1/sensor/hum
2025-11-14 19:27:42,sala1,temp,23.76,lan/sala1/sensor/temp
2025-11-14 19:27:42,sala2,temp,20.87,lan/sala2/sensor/temp
2025-11-14 19:27:44,sala1,hum,43.78,lan/sala1/sensor/hum
2025-11-14 19:27:44,sala1,temp,21.8,lan/sala1/sensor/temp
2025-11-14 19:27:44,sala2,temp,25.06,lan/sala2/sensor/temp
2025-11-14 19:27:46,sala1,hum,47.38,lan/sala1/sensor/hum
2025-11-14 19:27:46,sala1,temp,24.76,lan/sala1/sensor/temp
2025-11-14 19:27:46,sala2,temp,26.14,lan/sala2/sensor/temp
2025-11-14 19:27:48,sala1,hum,66.28,lan/sala1/sensor/hum
2025-11-14 19:27:48,sala1,temp,23.14,lan/sala1/sensor/temp
2025-11-14 19:27:48,sala2,temp,18.44,lan/sala2/sensor/temp
2025-11-14 19:27:50,sala1,hum,45.53,lan/sala1/sensor/hum
2025-11-14 19:27:50,sala1,temp,20.7,lan/sala1/sensor/temp
2025-11-14 19:27:50,sala2,temp,27.54,lan/sala2/sensor/temp
2025-11-14 19:27:52,sala1,hum,48.23,lan/sala1/sensor/hum
2025-11-14 19:27:52,sala1,temp,19.99,lan/sala1/sensor/temp
2025-11-14 19:27:52,sala2,temp,21.52,lan/sala2/sensor/temp
2025-11-14 19:27:54,sala1,hum,55.96,lan/sala1/sensor/hum
2025-11-14 19:27:54,sala1,temp,22.12,lan/sala1/sensor/temp
2025-11-14 19:27:54,sala2,temp,23.42,lan/sala2/sensor/temp
2025-11-14 19:27:56,sala1,hum,38.19,lan/sala1/sensor/hum
2025-11-14 19:27:56,sala1,temp,20.93,lan/sala1/sensor/temp
2025-11-14 19:27:56,sala2,temp,26.34,lan/sala2/sensor/temp
2025-11-14 19:27:58,sala1,hum,52.63,lan/sala1/sensor/hum
2025-11-14 19:27:58,sala1,temp,25.07,lan/sala1/sensor/temp
2025-11-14 19:27:58,sala2,temp,20.58,lan/sala2/sensor/temp
2025-11-14 19:28:00,sala1,hum,31.29,lan/sala1/sensor/hum
2025-11-14 19:28:00,sala1,temp,18.63,lan/sala1/sensor/temp
2025-11-14 19:28:00,sala2,temp,26.88,lan/sala2/sensor/temp
2025-11-14 19:28:02,sala1,hum,39.66,lan/sala1/sensor/hum
2025-11-14 19:28:02,sala1,temp,20.47,lan/sala1/sensor/temp
2025-11-14 19:28:02,sala2,temp,18.56,lan/sala2/sensor/temp
2025-11-14 19:28:04,sala1,hum,62.28,lan/sala1/sensor/hum
2025-11-14 19:28:04,sala1,temp,18.62,lan/sala1/sensor/temp
2025-11-14 19:28:04,sala2,temp,23.53,lan/sala2/sensor/temp
2025-11-14 19:28:06,sala1,hum,51.71,lan/sala1/sensor/hum
2025-11-14 19:28:06,sala1,temp,26.02,lan/sala1/sensor/temp
2025-11-14 19:28:06,sala2,temp,24.49,lan/sala2/sensor/temp
2025-11-14 19:28:08,sala1,hum,37.83,lan/sala1/sensor/hum
2025-11-14 19:28:08,sala1,temp,26.42,lan/sala1/sensor/temp
2025-11-14 19:28:08,sala2,temp,23.44,lan/sala2/sensor/temp
2025-11-14 19:28:10,sala1,hum,32.55,lan/sala1/sensor/hum
2025-11-14 19:28:10,sala1,temp,19.53,lan/sala1/sensor/temp
2025-11-14 19:28:10,sala2,temp,19.19,lan/sala2/sensor/temp
2025-11-14 19:28:12,sala1,hum,30.87,lan/sala1/sensor/hum
2025-11-14 19:28:12,sala1,temp,21.23,lan/sala1/sensor/temp
2025-11-14 19:28:12,sala2,temp,18.56,lan/sala2/sensor/temp
